P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,Temperature
1.47972,2.7926567,0.046,1185.6060043804741
3.1388,10.011282,0.248,510.61487874700686
2.94823,9.0013132,0.057,1065.0791379102166
3.57599,12.492237,0.165,626.0043251407341
2.81371,8.3151703,0.272,487.56761782439366
2.37652,6.2425017,0.849,275.97227948964945
0.80712,0.45085979,0.046,1185.6060043804741
1.5694,3.086051,0.076,922.3855904710771
0.97527,0.88841861,0.163,629.8331334697436
1.33399,2.3419147,0.226,534.8907484622713
1.71513,3.5881927,0.037,1321.9603940857448
2.92581,8.8854055,0.059,1046.8713152480318
2.73524,7.9252992,0.087,862.104038649545
2.63435,7.4354,0.13,705.2573643203947
3.16122,10.132992,0.048,1160.6430822560135
4.64094,19.446737,0.091,842.9437787795051
3.68809,13.164352,0.18,599.3535104624514
2.99307,7.3990359,0.077054127,916.0545870247573
3.44147,5.1011394,0.093342236,832.3005964361519
5.23507,7.9997308,0.1224246,726.7498638214324
4.5961,4.7992028,0.14834403,660.2133006215969
1.39004,2.511416,0.038,1304.4502117817126
3.11638,9.8901768,0.058,1055.8574999420066
2.29805,5.8965974,0.089,852.3624373552319
1.97296,4.5513229,0.124,722.1184866735106
1.19947,1.8651456,0.056,1074.546694214584
1.83844,4.0370889,0.111,763.2341893834284
1.54698,3.011575,0.047,1172.925361673361
2.27563,5.7992597,0.058,1055.8574999420066
1.22189,1.9931486,0.076,922.3855904710771
3.10517,9.8298521,0.09,847.6138631519235
3.03791,9.4710941,0.29,472.1938288846614
1.52456,2.9378483,0.038,1304.4502117817126
2.70161,7.7605729,0.052,1115.109803929808
4.0356,15.338906,0.101,800.1264348768311
2.19716,5.4638433,0.062,1021.2297574940137
4.92119,21.482244,0.117,743.4065359532053
3.84503,14.129491,0.22,542.1356484508093
1.9057,254.2624,0.075,928.5144658048108
3.19485,858.13561,0.099,808.1681086412922
2.19716,5.4638433,0.124,722.1184866735106
4.2598,16.813589,0.191,581.8387242167861
2.04022,4.8178725,0.38,412.5033763519221
1.72634,3.6281006,0.074,934.7671591180709
1.92812,4.3771005,0.114,753.1246809166362
3.08275,9.7096567,0.054,1094.264792000644
3.83382,14.059624,0.101,800.1264348768311
2.43257,6.4945178,0.077,916.3764998564096
2.71282,7.8153238,0.287,474.65532512319203
3.6993,13.232358,0.04,1271.4207947278853
3.50873,12.09594,0.077,916.3764998564096
2.23079,5.6065874,0.037,1321.9603940857448
1.27794,2.1773119,0.065,997.3845295854051
2.05143,4.8629026,0.122,728.0134292732017
2.21958,5.5588379,0.213,550.9719686924067
1.5694,3.086051,0.065,997.3845295854051
1.99538,4.6394796,0.132,699.894112611781
1.41246,2.5805743,0.05,1137.193330007343
2.08506,4.999023,0.071,954.3114433214972
1.72634,3.6281006,0.034,1379.049475402399
2.38773,6.2925768,0.069,968.0432489040396
3.07154,9.6497879,0.115,749.8430762827733
2.33168,6.0438495,0.095,825.0067527038442
2.51104,6.8541965,0.268,491.1927057875338
2.39894,508.5248,0.08,899.0302656936772
2.8025,508.5248,0.106,781.0275856424813
1.67029,3.4303813,0.051,1125.9891815962333
2.78008,8.1471405,0.138,684.5099457819033
1.36762,2.4430315,0.048,1160.6430822560135
2.19716,5.4638433,0.074,934.7671591180709
2.33168,6.0438495,0.094,829.3834770649174
2.56709,7.1159697,0.189,584.9091345822658
2.61193,7.3282833,0.075,928.5144658048108
1.99538,4.6394796,0.109,770.2045093044051
2.45499,6.5964694,0.062,1021.2297574940137
1.99538,4.6394796,0.142,674.8000929365522
2.75766,8.0359058,0.05,1137.193330007343
2.05143,4.8629026,0.087,862.104038649545
2.30926,5.9455152,0.14,679.6030011845124
2.56709,7.1159697,0.071,954.3114433214972
2.17474,5.369523,0.124,722.1184866735106
3.0267,9.4118347,0.202,565.7748279080238
2.34289,6.0932651,0.052,1115.109803929808
1.50214,2.8648744,0.095,825.0067527038442
1.63666,3.3139434,0.042,1240.7796463232253
4.09165,15.702355,0.084,877.3637018733986
3.94592,14.764686,0.14,679.6030011845124
3.01549,9.3527288,0.066,989.799746280663
4.06923,15.556556,0.123,725.047985463634
1.08737,1.3121437,0.035,1359.2060023690249
1.51335,2.9012671,0.058,1055.8574999420066
1.5694,3.086051,0.097,816.4572292044458
2.74645,8.7402701,0.070264492,959.293165967627
5.21265,15.223961,0.11298806,756.4897186767581
10.019274,71.829129,0.51114743,355.6691648451521
1.13221,1.5166428,0.048,1160.6430822560135
2.27563,5.7992597,0.069,968.0432489040396
2.17474,5.369523,0.127,713.5385564775011
1.33399,2.3419147,0.053,1104.539804203111
2.76887,8.091445,0.122,728.0134292732017
2.76887,8.091445,0.182,596.051262134001
2.76887,8.091445,0.404,400.06321743841556
1.2331,2.0491991,0.058,1055.8574999420066
2.15232,5.2758784,0.08,899.0302656936772
1.62545,3.2754986,0.046,1185.6060043804741
2.64556,7.4891982,0.089,852.3624373552319
3.17243,10.194074,0.13,705.2573643203947
3.86745,14.269652,0.064,1005.1463939603796
2.15232,5.2758784,0.105,784.7379513519116
2.49983,6.8023267,0.139,682.0432352519493
1.54698,3.011575,0.063,1013.0923389076265
2.99307,9.2349758,0.092,838.3500455129208
1.59182,3.1612732,0.027,1547.5241096746847
2.15232,5.2758784,0.045,1198.7070209249027
2.47741,6.6990733,0.064,1005.1463939603796
2.3541,6.1428456,0.096,820.698594000483
2.61193,7.3282833,0.034,1379.049475402399
5.41443,25.264374,0.066,989.799746280663
4.95482,21.73208,0.16,635.7103973639427
4.05802,15.483866,0.103,792.3201366483385
3.60962,12.69235,0.193,578.8161649447469
2.8025,8.2590046,0.079,904.7024372033966
2.70161,7.7605729,0.217,545.8702665315482
2.78008,5.1202091,0.084808567,873.1712815372499
2.72403,6.2008243,0.10639778,779.5662390222349
1.06495,1.2177294,0.039,1287.617890949731
2.41015,6.3932195,0.22,542.1356484508093
2.00659,4.6838183,0.075,928.5144658048108
1.73755,3.6681895,0.332,441.3166004574673
2.17474,5.369523,0.088,857.1917249384462
1.99538,4.6394796,0.156,643.8089454748655
1.35641,2.4091308,0.108,773.7620548373424
1.63666,3.3139434,0.152,652.2251058908563
2.66798,7.5972714,0.12,734.0551380894325
2.4662,6.6476898,0.242,516.9060590942469
3.32937,11.064977,0.249,509.58851614393853
2.82492,8.3714933,0.566,337.99563395119435
1.86086,4.1210313,0.069,968.0432489040396
2.63435,7.4354,0.127,713.5385564775011
2.48862,6.7506189,0.236,523.4356576240159
2.58951,7.2218056,0.319,450.21915071415935
2.47741,6.6990733,0.071,954.3114433214972
3.88987,14.410382,0.457,376.1501210239083
1.98417,4.5953145,0.037,1321.9603940857448
2.1299,5.1829123,0.06,1038.1107318157306
2.27563,5.7992597,0.154,647.9760371684606
2.54467,7.010777,0.18,599.3535104624514
3.38542,11.383095,0.391,406.65950457542885
2.4662,6.6476898,0.061,1029.566465267908
1.69271,3.5089223,0.081,893.4634612981152
4.00197,2895.4131,0.118,740.2498060415633
4.89877,4386.0264,0.191,581.8387242167861
2.00659,4.6838183,0.107,777.3693566993334
1.77118,3.7895405,0.18,599.3535104624514
1.2331,2.0491991,0.090212204,846.6163653464108
0.95285,0.81736451,0.071807461,948.9307506133598
0.66139,0.22083892,0.057062148,1064.4989759863627
1.43488,2.6505029,0.038,1304.4502117817126
1.7936,3.871341,0.061,1029.566465267908
2.25321,5.702589,0.091,842.9437787795051
1.50214,2.8648744,0.037,1321.9603940857448
1.98417,4.5953145,0.073,941.147896393413
1.53577,2.9746177,0.101,800.1264348768311
1.83844,4.0370889,0.204,562.9945907981166
2.34289,6.0932651,0.098,812.280950005245
3.38542,11.383095,0.132,699.894112611781
3.32937,11.064977,0.224,537.273347107292
2.86976,8.5983448,0.119,737.1329509094451
4.06923,15.556556,0.207,558.9000303419471
3.5872,12.558796,0.294,468.9706251431332
3.62083,12.759345,0.112,759.8192541807199
3.59841,479.92028,0.062,1021.2297574940137
3.39663,432.24608,0.081,893.4634612981152
1.44609,2.685755,0.032,1421.4916625091787
2.00659,4.6838183,0.056,1074.546694214584
2.82492,8.3714933,0.117,743.4065359532053
5.31354,24.47032,0.215,548.40332081611
1.0089,1.0032039,0.082,887.998801709389
1.19947,1.8651456,0.106,781.0275856424813
2.1299,5.1829123,0.082,887.998801709389
1.81602,3.9538581,0.341,435.4538317227801
2.242,5.6545043,0.104,788.5017041263686
2.61193,7.3282833,0.213,550.9719686924067
1.3452,2.3754251,0.036,1340.1951919471728
1.121,1.4635061,0.064,1005.1463939603796
1.24431,2.0809278,0.027,1547.5241096746847
1.36762,2.4430315,0.042,1240.7796463232253
1.33399,2.3419147,0.061,1029.566465267908
1.77118,3.7895405,0.176,606.1260814809691
2.33168,6.0438495,0.145,667.7829168775686
3.26211,10.688141,0.246,512.6863472069809
1.67029,3.4303813,0.065,997.3845295854051
2.84734,8.4846077,0.14,679.6030011845124
2.66798,7.5972714,0.287,474.65532512319203
2.15232,7.3100441,0.21,554.8935268553757
11.59114,133.48776,0.51,356.06904345530444
2.67919,4.131764,0.33,442.6519033591215
3.35179,4.5099794,0.092233171,837.2896752666854
3.1388,4.0014546,0.1090352,770.080176120405
2.25321,5.702589,0.11,766.6955866850669
2.70161,7.7605729,0.205,561.6197545803783
2.16353,5.3226161,0.047,1172.925361673361
1.88328,4.2056823,0.065,997.3845295854051
1.32278,2.3086002,0.035,1359.2060023690249
1.46851,2.7568324,0.045,1198.7070209249027
2.23079,5.6065874,0.068,975.1352356487873
2.66798,7.5972714,0.097,816.4572292044458
2.3541,6.1428456,0.141,677.1887733014543
3.07154,9.6497879,0.144,670.0975959735864
3.83382,14.059624,0.286,475.48441802599876
1.77118,3.7895405,0.048,1160.6430822560135
2.71282,7.8153238,0.071,954.3114433214972
1.22189,1.9931486,0.099,808.1681086412922
1.16584,1.6844027,0.142,674.8000929365522
1.35641,2.4091308,0.192,580.3215411280067
1.61424,3.2372384,0.079,904.7024372033966
1.99538,4.6394796,0.0521,1114.0391269628785
2.08506,4.999023,0.118,740.2498060415633
1.52456,2.9378483,0.169,618.5516270525413
1.80481,3.9125102,0.255,503.55767039570645
2.86976,8.5983448,0.217,545.8702665315482
6.53543,34.773994,0.336,438.6818509366993
1.96175,4.5075054,0.08,899.0302656936772
1.92812,4.3771005,0.136,689.5247377011995
2.49983,6.8023267,0.305,460.4361207386436
1.32278,2.3086002,0.04,1271.4207947278853
2.64556,7.4891982,0.07,961.1037813045959
1.86086,4.1210313,0.118,740.2498060415633
1.87207,4.1632686,0.22,542.1356484508093
3.90108,11.441808,0.18,599.3535104624514
12.29737,638.83429,0.3,464.2572329024054
8.79985,23.201444,0.5,359.61210627747084
1.67029,3.4303813,0.094,829.3834770649174
2.25321,5.702589,0.232,527.9287499710033
1.3452,2.3754251,0.036,1340.1951919471728
1.3452,2.3754251,0.06,1038.1107318157306
1.74876,3.7084594,0.112,759.8192541807199
4.05802,15.483866,0.193,578.8161649447469
12.45431,103.92352,0.503,358.5381005750092
0.88559,0.62873346,0.024,1641.397188000966
1.14342,1.5711567,0.057,1065.0791379102166
2.85855,8.541399,0.039,1287.617890949731
2.17474,5.369523,0.054,1094.264792000644
2.74645,7.9805236,0.08,899.0302656936772
2.71282,7.8153238,0.121,731.0155592439124
1.52456,2.9378483,0.05,1137.193330007343
2.3541,6.1428456,0.067,982.3854115750676
2.4662,6.6476898,0.12,734.0551380894325
2.27563,5.7992597,0.227,533.7112745937226
2.43257,7.4403535,0.09046017,845.4552126776015
2.19716,3.6391306,0.10522154,783.9113979137549
2.11869,5.1366839,0.09,847.6138631519235
2.16353,5.3226161,0.123,725.047985463634
1.55819,3.0487196,0.059,1046.8713152480318
2.51104,6.8541965,0.401,401.5569247530242
5.50411,25.978928,0.16,635.7103973639427
5.30233,1493.7916,0.26,498.69226479270253
3.90108,2161.2304,0.4,402.05855758415186
1.18826,1.8034186,0.111,763.2341893834284
3.38542,11.383095,0.281,479.69605401464617
2.4662,6.6476898,0.392,406.1404750026225
1.70392,3.5484667,0.087,862.104038649545
1.43488,2.6505029,0.145,667.7829168775686
1.28915,2.2098374,0.031,1444.2369733470211
3.15001,10.072062,0.153,650.0901570991916
2.53346,6.9584217,0.125,719.2242125549417
2.56709,7.1159697,0.208,557.554901964904
0.82954,0.49738312,0.035,1359.2060023690249
2.90339,8.7701168,0.064,1005.1463939603796
3.76656,13.643414,0.402,401.05716485215976
4.1477,16.069294,0.791,285.91113144298566
1.06495,1.2177294,0.027,1547.5241096746847
1.15463,1.6270695,0.058,1055.8574999420066
2.08506,4.999023,0.061,1029.566465267908
1.71513,3.5881927,0.083,882.6332009149346
4.7082,19.927654,0.056,1074.546694214584
3.67688,13.09649,0.105,784.7379513519116
1.62545,3.2754986,0.051,1125.9891815962333
2.63435,7.4354,0.069,968.0432489040396
2.28684,5.8478451,0.191,581.8387242167861
2.19716,1303.0948,0.05,1137.193330007343
1.99538,158.914,0.09,847.6138631519235
2.70161,7.7605729,0.13,705.2573643203947
1.50214,2.8648744,0.033,1399.788225223562
0.81833,0.47370976,0.013,2230.219607859616
1.14342,1.5711567,0.085,872.1874696663859
1.36762,2.4430315,0.142,674.8000929365522
1.77118,3.7895405,0.057,1065.0791379102166
2.32047,5.9945993,0.11,766.6955866850669
1.0089,1.0032039,0.027,1547.5241096746847
1.67029,3.4303813,0.051,1125.9891815962333
1.43488,2.6505029,0.028,1519.6385083614398
1.62545,3.2754986,0.046,1185.6060043804741
1.14342,1.5711567,0.05,1137.193330007343
3.15001,10.072062,0.26,498.69226479270253
2.9146,8.8276834,0.053,1104.539804203111
2.54467,7.010777,0.105,784.7379513519116
2.79129,8.2029943,0.22,542.1356484508093
1.52456,2.9378483,0.032,1421.4916625091787
1.40125,2.5458987,0.051,1125.9891815962333
1.21068,1.9283813,0.066,989.799746280663
1.10979,1.4117248,0.029,1493.2079963513352
1.03132,1.0854299,0.047,1172.925361673361
1.72634,3.6281006,0.09,847.6138631519235
2.29805,28.60452,0.21579013,547.3983923422442
5.40322,39.410672,0.34733527,431.4642956940393
1.40125,2.5458987,0.061,1029.566465267908
1.92812,4.3771005,0.113,756.4497508632397
1.73755,3.6681895,0.0677,977.2934129157429
3.19485,10.316689,0.1189,737.442865975023
5.34717,24.733847,0.1662,623.7402876148532
4.02439,15.266637,0.2138,549.9401850740728
4.46158,18.188009,0.2535,505.04528861568184
1.3452,2.3754251,0.075,928.5144658048108
1.95054,4.4638619,0.116,746.6039981756676
1.81602,3.9538581,0.065,997.3845295854051
1.83844,4.0370889,0.105,784.7379513519116
1.63666,3.3139434,0.159,637.7063532873227
1.16584,1.6844027,0.07,961.1037813045959
1.08737,1.3121437,0.114,753.1246809166362
1.17705,1.7431784,0.189,584.9091345822658
1.32278,2.3086002,0.087,862.104038649545
1.10979,1.4117248,0.135,692.073821210487
1.121,1.4635061,0.061,1029.566465267908
1.43488,2.6505029,0.107,777.3693566993334
1.41246,2.5805743,0.168,620.3898231616126
3.38542,11.383095,0.075,928.5144658048108
3.07154,9.6497879,0.356,426.18121867761596
1.02011,1.0437331,0.033,1399.788225223562
2.09627,5.0447392,0.092,838.3500455129208
2.36531,6.1925912,0.154,647.9760371684606
1.53577,2.9746177,0.045,1198.7070209249027
2.05143,4.8629026,0.093,833.830605335513
2.44378,6.5454121,0.117,743.4065359532053
2.34289,6.0932651,0.172,613.1335522157236
3.00428,9.2937756,0.257,501.5944751224671
1.42367,2.6154425,0.055,1084.2712969016186
1.15463,1.6270695,0.069,968.0432489040396
1.16584,1.6844027,0.091,842.9437787795051
8.56444,69.922161,1.0896,243.60475357484643
2.53346,6.9584217,0.134,694.6513862634677
3.37421,11.319175,0.178,602.7112594825784
1.17705,1.7431784,0.06,1038.1107318157306
1.70392,3.5484667,0.08,899.0302656936772
1.84965,4.0789714,0.182,596.051262134001
1.99538,4.6394796,0.242,516.9060590942469
2.25321,5.702589,0.128,710.7458312545893
1.96175,4.5075054,0.185,591.1986609476273
2.48862,6.7506189,0.242,516.9060590942469
2.41015,6.3932195,0.088,857.1917249384462
2.0178,4.7283306,0.167,622.2445053955615
2.61193,7.3282833,0.153,650.0901570991916
2.94823,9.0013132,0.488,364.00671463660086
0.73986,0.33006436,0.066,989.799746280663
1.19947,1.8651456,0.077,916.3764998564096
2.65677,7.5431552,0.071,954.3114433214972
3.07154,9.6497879,0.168,620.3898231616126
1.97296,4.5513229,0.11,766.6955866850669
1.74876,3.7084594,0.183,594.4204758710381
1.52456,2.9378483,0.076,922.3855904710771
1.33399,2.3419147,0.138,684.5099457819033
1.9057,4.2910395,0.065,997.3845295854051
1.96175,4.5075054,0.105,784.7379513519116
8.16088,40.364156,0.60347,327.33426062811185
1.84965,4.0789714,0.104,788.5017041263686
3.06033,9.5900707,0.214,549.6831436087227
3.19485,10.316689,0.287,474.65532512319203
0.86317,0.57352358,0.085,872.1874696663859
1.24431,2.0809278,0.118,740.2498060415633
0.88559,0.62873346,0.051,1125.9891815962333
1.37883,2.4771268,0.065,997.3845295854051
1.83844,4.0370889,0.054,1094.264792000644
1.31157,2.2754822,0.115,749.8430762827733
1.24431,2.0809278,0.146,665.4920596392366
1.4573,2.7211983,0.102,796.1945858493874
2.71282,7.8153238,0.179,601.0253505592402
1.5694,3.086051,0.057,1065.0791379102166
1.80481,3.9125102,0.115,749.8430762827733
1.83844,4.0370889,0.063,1013.0923389076265
2.66798,7.5972714,0.12,734.0551380894325
3.43026,11.640251,0.246,512.6863472069809
2.72403,7.8702326,0.21,554.8935268553757
2.84734,8.4846077,0.381,411.9616776594622
3.53115,12.227455,0.178,602.7112594825784
4.30464,17.115175,0.307,458.9338781674714
4.01318,15.194508,0.372,416.9153026677565
1.49093,4.449592,0.1153,748.8669295340073
3.67688,7.9457001,0.1283,709.9143872211833
1.64787,3.3525722,0.044,1212.2521629619382
2.09627,5.0447392,0.075,928.5144658048108
1.44609,2.685755,0.086,867.1017850894685
2.52225,6.9062285,0.3,464.2572329024054
0.88559,0.62873346,0.087,862.104038649545
1.44609,2.685755,0.207,558.9000303419471
1.15463,1.6270695,0.048,1160.6430822560135
1.69271,3.5089223,0.079,904.7024372033966
2.05143,4.8629026,0.107,777.3693566993334
1.54698,3.011575,0.178,602.7112594825784
2.15232,5.2758784,0.312,455.2416711338376
2.04022,4.8178725,0.098,812.280950005245
1.63666,3.3139434,0.137,687.0036150451508
1.4573,2.7211983,0.045,1198.7070209249027
1.7936,3.871341,0.11,766.6955866850669
1.30036,2.2425611,0.201,567.1804818208266
1.19947,1.8651456,0.253,505.5440988988601
3.26211,10.688141,0.186,589.6072753936252
3.87866,14.339947,0.36,423.80693157596176
1.13221,1.5166428,0.03,1468.110276178865
1.41246,2.5805743,0.094,829.3834770649174
0.3363,3.17828,0.10520717,783.9649323931822
0.75107,12.001185,0.14353668,671.1782238716193
1.93933,12.201417,0.21771146,544.9776110323428
0.0,0.0,0.25753722,501.07104154494886
1.59182,3.1612732,0.054,1094.264792000644
1.9057,4.2910395,0.14,679.6030011845124
1.89449,4.2482729,0.2,568.5966650036715
1.78239,3.8303511,0.313,454.5138662381446
1.35641,2.4091308,0.075,928.5144658048108
2.08506,4.999023,0.154,647.9760371684606
1.69271,3.5089223,0.201,567.1804818208266
1.35641,2.4091308,0.06,1038.1107318157306
1.24431,2.0809278,0.126,716.3644628097227
1.03132,1.0854299,0.029,1493.2079963513352
1.09858,1.3612778,0.042,1240.7796463232253
1.31157,2.2754822,0.056,1074.546694214584
1.44609,2.685755,0.101,800.1264348768311
2.64556,7.4891982,0.141,677.1887733014543
1.06495,1.2177294,0.057,1065.0791379102166
1.7936,3.871341,0.115,749.8430762827733
1.39004,2.511416,0.109,770.2045093044051
2.06264,4.9081044,0.182,596.051262134001
0.75107,0.34834272,0.112,759.8192541807199
0.69502,0.26380241,0.166,624.1159216673386
1.65908,3.3913851,0.152,652.2251058908563
2.28684,5.8478451,0.326,445.35927969242755
4.30464,122.04595,0.4632,373.6242278911084
1.18826,1.8034186,0.05,1137.193330007343
1.26673,2.1449845,0.078,910.4833422676752
0.98648,0.92556667,0.066,989.799746280663
1.121,1.4635061,0.117,743.4065359532053
1.32278,2.3086002,0.055,1084.2712969016186
1.59182,3.1612732,0.097,816.4572292044458
1.32278,2.3086002,0.095,825.0067527038442
1.24431,2.0809278,0.172,613.1335522157236
1.121,1.4635061,0.148,660.9801970428724
1.13221,1.5166428,0.236,523.4356576240159
2.73524,7.9252992,0.097,816.4572292044458
3.03791,9.4710941,0.127,713.5385564775011
1.39004,2.511416,0.096,820.698594000483
1.58061,3.123569,0.155,645.8824096044982
1.03132,1.0854299,0.068,975.1352356487873
0.88559,0.62873346,0.098,812.280950005245
0.80712,0.45085979,0.036,1340.1951919471728
0.86317,0.57352358,0.093,833.830605335513
1.51335,2.9012671,0.041,1255.8199487484746
1.4573,2.7211983,0.11,766.6955866850669
13.9004,6388.3429,0.164,627.9099743742373
0.81833,0.47370976,0.065,997.3845295854051
0.7847,0.40755892,0.101,800.1264348768311
3.19485,10.316689,0.082,887.998801709389
3.54236,12.293432,0.161,633.7330662991054
0.99769,0.96382171,0.059,1046.8713152480318
1.09858,1.3612778,0.093,833.830605335513
1.28915,2.2098374,0.091,842.9437787795051
1.33399,2.3419147,0.124,722.1184866735106
1.60303,3.1991632,0.083,882.6332009149346
1.65908,3.3913851,0.11,766.6955866850669
1.03132,1.0854299,0.061,1029.566465267908
1.32278,2.3086002,0.177,604.4114356653487
2.45499,6.5964694,0.144,670.0975959735864
6.17671,31.595839,0.48,367.02756904471624
0.93043,0.75050199,0.044,1212.2521629619382
1.0089,1.0032039,0.087,862.104038649545
0.96406,0.85235786,0.103,792.3201366483385
1.43488,2.6505029,0.155,645.8824096044982
1.89449,4.2482729,0.261,497.73599878377837
4.00197,24.472756,0.0456,1190.7946768920588
13.1157,699.22161,0.08,899.0302656936772
1.64787,3.3525722,0.087,862.104038649545
1.49093,2.8286707,0.134,694.6513862634677
1.71513,3.5881927,0.122,728.0134292732017
2.15232,5.2758784,0.269,490.2788581015261
1.22189,1.9931486,0.051,1125.9891815962333
1.55819,3.0487196,0.068,975.1352356487873
1.37883,2.4771268,0.087,862.104038649545
1.4573,2.7211983,0.102,796.1945858493874
1.25552,2.1128564,0.076,922.3855904710771
1.74876,3.7084594,0.297,466.5960750745207
1.26673,2.1449845,0.102,796.1945858493874
1.71513,3.5881927,0.118,740.2498060415633
2.08506,4.999023,0.095,825.0067527038442
4.66336,19.606506,0.188,586.4626808366805
1.43488,6.3565601,0.036135379,1337.6823562980878
0.85196,2.860452,0.055540116,1078.9862608656738
1.06495,3.200528,0.014971354,2078.2068223820193
12.314344,4004.6328,4.0699628,126.04455405053695
0.81833,4.9994345,0.036632321,1328.5780954095808
1.18826,22.000054,0.32001006,449.50806719743844
14.4609,177.98368,0.03101,1444.0040882413637
2.83613,8.4279728,0.1226,726.229808555178
2.39894,25.601046,0.0375,1313.117750400773
4.41674,26.398794,0.0739,935.3993994061924
3.31816,15.198535,0.279,481.41232444900703
3.2821388,10.799796,0.186,589.6072753936252
15.03261,299.07615,0.02897,1493.980945068281
4.34948,67.061709,0.3553,426.60083598592286
1.71513,3.496108,0.052808617,1106.539468041781
3.01549,29.875832,0.069988396,961.1834529836151
1.21068,119.82116,0.044399166,1206.7905473815508
0.0,0.0,0.072468083,944.5956024361726
2.47741,58.162525,0.066876745,983.2902715179185
0.0,0.0,0.10374399,789.4740011195934
2.30926,11.12398,0.10082988,800.8011363798881
0.0,0.0,0.11966591,735.0791120456535
13.452,349.6108,0.3806502,412.1509210957836
10.7616,794.57001,0.37,418.04058218447375
12.613667,2320.1444,1.68,196.1844878379779
0.7847,0.40755892,0.0116,2360.969144423307
0.72865,0.31248784,0.006,3282.794376001932
0.57171,0.13099629,0.0154,2049.0801466622584
4.15891,16.143101,1.219,230.3124700761278
12.8915,136.66604,0.082,887.998801709389
13.36232,189.10766,0.03585,1342.9960208996476
9.9769,327.36284,0.044,1212.2521629619382
12.639368,2215.2612,0.73,297.6170967679355
10.96338,79.457001,0.0464,1180.4845722116536
12.2189,108.06152,0.0414,1249.7384604712888
13.7883,92.170121,0.091,842.9437787795051
12.1068,403.64156,0.0433,1222.0116823285007
13.66499,1026.5844,0.046,1185.6060043804741
3.2509,10.625858,0.2244,536.794280273635
1.7936,3.871341,0.4757,368.68267528172436
0.76228,0.36733988,0.0719,948.3198926444863
0.6726,0.23455125,0.0847,873.7307102769055
1.121,1.4635061,0.1045,786.6130745781054
12.83545,1719.4495,0.301,463.485399894983
13.239175,772.32205,1.1772287,234.36291183495499
16.2545,896.27497,0.0679,975.853038643042
12.6673,908.98809,0.1143,752.1356789391983
22.3079,266.97552,0.0948,825.8765544770022
2.6904,7.7059808,0.339,436.7364672893168
2.33168,6.0438495,0.11555109,748.0528512922036
2.1299,5.1829123,0.288,473.8305541697263
1.121,1.4635061,0.166,624.1159216673386
2.242,5.6545043,0.563,338.89495873534855
12.2189,317.828,0.0446,1204.0703900831033
1.9057,4.2910395,0.242,516.9060590942469
1.6815,3.4695604,0.64,317.85519868197133
1.3452,2.3754251,0.409,397.6103235767595
2.3541,6.1428456,0.495,361.42376563387285
0.40356,0.03759075,0.04178,1244.0421298104843
0.49324,0.077169769,0.04881,1150.9723803893671
0.52687,0.097750299,0.06,1038.1107318157306
0.54929,0.11349749,0.0696,963.8616170487444
0.73986,0.33006436,0.0811,892.9124507854551
1.5694,3.086051,0.02289888,1680.3981135305737
2.4662,6.6476898,0.031746273,1427.1608796432265
1.2331,2.0491991,0.04475104,1202.0367333984852
1.4573,2.7211983,0.015924616,2015.0453354860074
1.121,1.4635061,0.024766731,1615.7901724702722
1.3452,2.3754251,0.035220425,1354.9460705582114
18.4965,435.42436,0.0769,916.9721297534603
2.05143,4.8629026,0.10477948,785.5633012094792
2.76887,8.091445,0.20196934,565.8177700643565
10.7616,160.50314,0.03,1468.110276178865
6.14308,31.304325,0.20155413,566.4002744459409
2.62314,7.381762,0.13393111,694.8300168365311
0.84075,0.52189779,0.082964621,882.8213736041654
1.62545,3.2754986,1.046,248.6299620352764
6.19913,15.999462,0.7903,286.03772482153465
2.3541,6.3565601,0.089268696,851.0786783883952
12.890117,1417.5129,1.2045223,231.6924508420331
4.20375,16.439711,0.14671057,663.8784994766422
9.05768,1906.968,0.1968,573.2007617454343
13.522346,119.50333,0.2799,480.6377264823391
1.63666,3.3139434,0.067,982.3854115750676
5.51532,26.068821,0.72961,297.69662909411505
2.5783,7.1688075,0.079759797,900.382998723952
3.76656,13.643414,0.44040929,383.16962170502416
3.04912,9.5305061,0.080704853,895.0957200292347
3.29574,10.875888,0.07815223,909.5961606739045
2.94823,9.0013132,0.096921868,816.7862498198049
2.84734,8.4846077,0.27290852,486.75537823640025
1.25552,2.1128564,0.047501637,1166.7156345438088
2.25321,5.702589,0.17000214,616.7257925345594
13.3399,116.77879,0.21999561,542.1410575669815
3.04912,2.0690603,0.2877,474.0775338863514
4.65215,3.1687452,0.9638,259.01555429618094
7.03988,19.018828,0.6992,304.10152364913563
14.43848,1000.0,0.18549074,590.4160963411102
14.96535,1000.0,0.06546986,993.7991016006761
3.21727,10.439906,0.048066286,1159.842511458611
4.08044,15.629386,0.11894123,737.3150406418235
3.06033,9.5900707,0.061939353,1021.7295961664737
2.48862,6.7506189,0.039606289,1277.7245221202522
3.08275,9.7096567,0.11481707,750.440174789403
2.07385,4.9534779,0.093057219,833.5742131377879
2.71282,7.8153238,0.10363553,789.8870059971862
2.11869,5.1366839,0.10018356,803.3801109586348
1.88328,3.9410672,0.053190557,1102.5595030673012
2.71282,14.610553,0.085128113,871.5309261281932
2.04022,7.9457001,0.22976419,530.4911397085564
13.333759,656.95048,1.8524428,186.83012423732092
2.78008,8.1471405,0.060967511,1029.8407517631902
